{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130018626945175, 'apogeeAltitude': 800.0505732166873, 'apogeeX': 1.012302690751081, 'apogeeY': 1.0094296189053116, 'impactTime': 46.5128232988329, 'impactX': 290.53070902694856, 'impactY': -102.99022537065368, 'impactVelocity': -17.738031891251136, 'initialStaticMargin': 2.9243203789361902, 'outOfRailStaticMargin': 2.9243203789361902, 'finalStaticMargin': 2.924320378943833, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.751491449727876, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4022994993041142, 'drogueInflatedVelocity': 18.17650463545513}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126365565594597, 'apogeeAltitude': 800.0505412533641, 'apogeeX': 1.0119235914771196, 'apogeeY': 1.0089937850501283, 'impactTime': 48.00765947953514, 'impactX': 297.0584497324531, 'impactY': -112.34657990046519, 'impactVelocity': -17.085436917809115, 'initialStaticMargin': 2.3162428465440263, 'outOfRailStaticMargin': 2.3162428465440263, 'finalStaticMargin': 2.3162428465504377, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 19.180178550587634, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4498372898181877, 'drogueInflatedVelocity': 18.445674234626033}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10119821908006973, 'apogeeAltitude': 800.0505147116803, 'apogeeX': 1.0112524661169418, 'apogeeY': 1.0082537995952978, 'impactTime': 46.117108697986396, 'impactX': 286.9823370227586, 'impactY': -102.94868687530061, 'impactVelocity': -17.66732063636639, 'initialStaticMargin': 2.3918041830500196, 'outOfRailStaticMargin': 2.3918041830500196, 'finalStaticMargin': 2.3918041830563572, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 20.570049142163658, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.7977971804352748, 'drogueInflatedVelocity': 20.570049142163658}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10125426901083248, 'apogeeAltitude': 800.0505500554195, 'apogeeX': 1.0118452868256118, 'apogeeY': 1.0089794812114001, 'impactTime': 44.69365901208144, 'impactX': 281.1141580737142, 'impactY': -93.36760920112022, 'impactVelocity': -18.3734840622522, 'initialStaticMargin': 2.9143642820003426, 'outOfRailStaticMargin': 2.9143642820003426, 'finalStaticMargin': 2.914364282007123, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 20.31235671011816, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6933735431856438, 'drogueInflatedVelocity': 19.94848910064679}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012680113505276, 'apogeeAltitude': 800.0505647064456, 'apogeeX': 1.0119924063261352, 'apogeeY': 1.0091664835803629, 'impactTime': 40.45718423193028, 'impactX': 264.4307316539937, 'impactY': -62.720739063856875, 'impactVelocity': -20.940886996616065, 'initialStaticMargin': 3.3889873517245896, 'outOfRailStaticMargin': 3.3889873517245896, 'finalStaticMargin': 3.3889873517322497, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.584031761541198, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.3153786996508305, 'drogueInflatedVelocity': 17.69515638117956}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128584176001501, 'apogeeAltitude': 800.0505631739775, 'apogeeX': 1.0121597053227158, 'apogeeY': 1.0092885118835744, 'impactTime': 38.323972695588296, 'impactX': 251.86875437702875, 'impactY': -54.152057635589664, 'impactVelocity': -21.709629426243698, 'initialStaticMargin': 2.809352943805768, 'outOfRailStaticMargin': 2.809352943805768, 'finalStaticMargin': 2.8093529438127933, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 23.30103566181017, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.0192259194352875, 'drogueInflatedVelocity': 22.052835470637163}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126747487380569, 'apogeeAltitude': 800.0505617080521, 'apogeeX': 1.011977283441458, 'apogeeY': 1.0091112466219436, 'impactTime': 46.29127602188519, 'impactX': 287.8007715123312, 'impactY': -103.21371184521162, 'impactVelocity': -17.57047256534321, 'initialStaticMargin': 3.1795429180933854, 'outOfRailStaticMargin': 3.1795429180933854, 'finalStaticMargin': 3.1795429181005037, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.936654248694218, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8487119509566816, 'drogueInflatedVelocity': 20.936654248694218}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124621220190061, 'apogeeAltitude': 800.0505413900491, 'apogeeX': 1.0117606228918687, 'apogeeY': 1.008877966119006, 'impactTime': 41.78835148788934, 'impactX': 269.888129544392, 'impactY': -72.56196304910785, 'impactVelocity': -20.12019732310951, 'initialStaticMargin': 2.676669245080073, 'outOfRailStaticMargin': 2.676669245080073, 'finalStaticMargin': 2.6766692450864804, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 21.85501241600504, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.3436363113616987, 'drogueInflatedVelocity': 17.843061254592147}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126284228108423, 'apogeeAltitude': 800.0505625828941, 'apogeeX': 1.0119418658154313, 'apogeeY': 1.0091206756841324, 'impactTime': 39.161563797056765, 'impactX': 256.2906919499287, 'impactY': -58.05293622218984, 'impactVelocity': -21.290084105276367, 'initialStaticMargin': 3.4660803747840534, 'outOfRailStaticMargin': 3.4660803747840534, 'finalStaticMargin': 3.4660803747913165, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.913322830606184, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.870275409013836, 'drogueInflatedVelocity': 21.096381933143526}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128149228130467, 'apogeeAltitude': 800.0505677215554, 'apogeeX': 1.012113195463922, 'apogeeY': 1.0092296374248757, 'impactTime': 45.187258283958876, 'impactX': 283.38878861738164, 'impactY': -96.24532647445182, 'impactVelocity': -18.151196847101282, 'initialStaticMargin': 3.083313494312138, 'outOfRailStaticMargin': 3.083313494312138, 'finalStaticMargin': 3.083313494319379, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.115946499011166, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6885025218691336, 'drogueInflatedVelocity': 19.90584934959041}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10134253427523743, 'apogeeAltitude': 800.0506015857793, 'apogeeX': 1.0127475416238738, 'apogeeY': 1.0099623223891434, 'impactTime': 46.29278002978784, 'impactX': 281.8004729958147, 'impactY': -95.81324231905974, 'impactVelocity': -16.271362599535983, 'initialStaticMargin': 3.3897680046173138, 'outOfRailStaticMargin': 3.3897680046173138, 'finalStaticMargin': 3.3897680046251217, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 37.09211905704919, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.9078677605484864, 'drogueInflatedVelocity': 37.09211905704919}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131970300452482, 'apogeeAltitude': 800.0505895946765, 'apogeeX': 1.0125130165878402, 'apogeeY': 1.0097022600173557, 'impactTime': 49.73566420135391, 'impactX': 304.2559307931662, 'impactY': -122.22369363606103, 'impactVelocity': -16.300388259111894, 'initialStaticMargin': 3.255573697212647, 'outOfRailStaticMargin': 3.255573697212647, 'finalStaticMargin': 3.255573697219515, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 20.020880461827378, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.7031447716275179, 'drogueInflatedVelocity': 20.020880461827378}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1013445367999412, 'apogeeAltitude': 800.0506009599446, 'apogeeX': 1.0127625696701439, 'apogeeY': 1.0099568146925746, 'impactTime': 40.870066648431454, 'impactX': 254.95720862324845, 'impactY': -67.75288677165591, 'impactVelocity': -18.211983930343827, 'initialStaticMargin': 3.3616618877938698, 'outOfRailStaticMargin': 3.3616618877938698, 'finalStaticMargin': 3.361661887800919, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 40.52769487423078, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.375636214449335, 'drogueInflatedVelocity': 40.52769487423078}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124931619773772, 'apogeeAltitude': 800.0505445537342, 'apogeeX': 1.011796537577649, 'apogeeY': 1.0089339189948596, 'impactTime': 42.71642892550263, 'impactX': 268.94290857855225, 'impactY': -83.24879365005688, 'impactVelocity': -18.713995761874532, 'initialStaticMargin': 2.7592549548947467, 'outOfRailStaticMargin': 2.7592549548947467, 'finalStaticMargin': 2.759254954901448, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 26.400559054268115, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.650035398420044, 'drogueInflatedVelocity': 26.400559054268115}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131884059421911, 'apogeeAltitude': 800.0505832260505, 'apogeeX': 1.0125022925465428, 'apogeeY': 1.0096828902385067, 'impactTime': 41.872441837491294, 'impactX': 268.8962028747176, 'impactY': -75.07491552617977, 'impactVelocity': -19.8425585572838, 'initialStaticMargin': 3.056931255607174, 'outOfRailStaticMargin': 3.056931255607174, 'finalStaticMargin': 3.0569312556142276, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 21.613112526467415, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6451898454631109, 'drogueInflatedVelocity': 19.657133521430737}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129064868117615, 'apogeeAltitude': 800.0505690639952, 'apogeeX': 1.0122059496309195, 'apogeeY': 1.0093272640815663, 'impactTime': 41.64494698298761, 'impactX': 266.0340156734858, 'impactY': -76.16395830018689, 'impactVelocity': -19.65183304664752, 'initialStaticMargin': 2.8801028396566113, 'outOfRailStaticMargin': 2.8801028396566113, 'finalStaticMargin': 2.8801028396640667, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 22.459477456752207, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.081365722672876, 'drogueInflatedVelocity': 22.459477456752207}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126153639234678, 'apogeeAltitude': 800.0505558358068, 'apogeeX': 1.011927566871505, 'apogeeY': 1.0091012454040051, 'impactTime': 42.6933610371219, 'impactX': 270.90617050683227, 'impactY': -82.26745086742397, 'impactVelocity': -19.131903017842703, 'initialStaticMargin': 3.040246806280984, 'outOfRailStaticMargin': 3.040246806280984, 'finalStaticMargin': 3.040246806288635, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.166884049424254, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.0328882989915815, 'drogueInflatedVelocity': 22.166884049424254}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10117500569075837, 'apogeeAltitude': 800.050501286247, 'apogeeX': 1.0110278419978571, 'apogeeY': 1.0080600325423774, 'impactTime': 48.281964489644125, 'impactX': 295.8432140920872, 'impactY': -115.91960722598093, 'impactVelocity': -16.62566928448748, 'initialStaticMargin': 2.375671773961268, 'outOfRailStaticMargin': 2.375671773961268, 'finalStaticMargin': 2.375671773968316, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.565245464974797, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.1013646695906028, 'drogueInflatedVelocity': 22.565245464974797}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127687417738407, 'apogeeAltitude': 800.050563000691, 'apogeeX': 1.0120756128934274, 'apogeeY': 1.0092273790735633, 'impactTime': 43.24446743323972, 'impactX': 268.5798893723513, 'impactY': -80.67386706411831, 'impactVelocity': -17.693782619072596, 'initialStaticMargin': 3.0006563385054266, 'outOfRailStaticMargin': 3.0006563385054266, 'finalStaticMargin': 3.000656338512131, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 35.17609398409113, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.7026172687066867, 'drogueInflatedVelocity': 35.17609398409113}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10134477918649976, 'apogeeAltitude': 800.0506035272997, 'apogeeX': 1.0127673399224897, 'apogeeY': 1.009971237042925, 'impactTime': 47.38365280648657, 'impactX': 296.45903753423363, 'impactY': -105.94593373421293, 'impactVelocity': -17.6490435881183, 'initialStaticMargin': 3.491765209942446, 'outOfRailStaticMargin': 3.491765209942446, 'finalStaticMargin': 3.4917652099500986, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 19.6779504501041, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.9445858871649189, 'drogueInflatedVelocity': 15.83594343656599}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131716370354674, 'apogeeAltitude': 800.0505861715699, 'apogeeX': 1.012486651615324, 'apogeeY': 1.0096718978382333, 'impactTime': 38.18832437732777, 'impactX': 243.89729690018012, 'impactY': -52.48827118442127, 'impactVelocity': -19.810145653770928, 'initialStaticMargin': 3.2097138808786467, 'outOfRailStaticMargin': 3.2097138808786467, 'finalStaticMargin': 3.209713880885803, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 39.23531797226991, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.194977269371246, 'drogueInflatedVelocity': 39.23531797226991}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012638437102195, 'apogeeAltitude': 800.0505572339675, 'apogeeX': 1.0119356688542345, 'apogeeY': 1.009047823045298, 'impactTime': 43.67459706306996, 'impactX': 274.726220865413, 'impactY': -88.74755751382179, 'impactVelocity': -18.549288260335487, 'initialStaticMargin': 2.9645687344333593, 'outOfRailStaticMargin': 2.9645687344333593, 'finalStaticMargin': 2.964568734440849, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 23.14851771029678, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.184077122370421, 'drogueInflatedVelocity': 23.14851771029678}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10133719682408782, 'apogeeAltitude': 800.0506013575989, 'apogeeX': 1.0127043533509033, 'apogeeY': 1.009961020712193, 'impactTime': 47.69071546313235, 'impactX': 297.9731637976854, 'impactY': -107.6700700122231, 'impactVelocity': -17.53470670466206, 'initialStaticMargin': 3.7883012866001224, 'outOfRailStaticMargin': 3.7883012866001224, 'finalStaticMargin': 3.7883012866069707, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.578988464104263, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.9193619187997872, 'drogueInflatedVelocity': 15.737901547235928}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10134062093783996, 'apogeeAltitude': 800.0506040767118, 'apogeeX': 1.0127308145691394, 'apogeeY': 1.0099555112447105, 'impactTime': 43.86079941538212, 'impactX': 278.29048851027994, 'impactY': -86.73285999175734, 'impactVelocity': -18.896866606984087, 'initialStaticMargin': 3.7374688171431796, 'outOfRailStaticMargin': 3.7374688171431796, 'finalStaticMargin': 3.7374688171504475, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.770979475060795, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.517374541273438, 'drogueInflatedVelocity': 18.881331427036265}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127055879571724, 'apogeeAltitude': 800.0505519237661, 'apogeeX': 1.01200295138757, 'apogeeY': 1.009115615609573, 'impactTime': 40.30882937974233, 'impactX': 258.7705891173933, 'impactY': -69.32198920296389, 'impactVelocity': -20.143104854406367, 'initialStaticMargin': 2.6233538234474794, 'outOfRailStaticMargin': 2.6233538234474794, 'finalStaticMargin': 2.6233538234540106, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 24.835072955836814, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.43264013466967, 'drogueInflatedVelocity': 24.835072955836814}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012542409244252, 'apogeeAltitude': 800.0505512188124, 'apogeeX': 1.011846869379269, 'apogeeY': 1.00898872468994, 'impactTime': 49.68754575439866, 'impactX': 305.07588123492457, 'impactY': -121.539738874413, 'impactVelocity': -16.470996456602478, 'initialStaticMargin': 2.955340152865637, 'outOfRailStaticMargin': 2.955340152865637, 'finalStaticMargin': 2.955340152873518, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 18.649113136708596, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4000086624261239, 'drogueInflatedVelocity': 18.17048044725628}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012708181408704, 'apogeeAltitude': 800.0505616604889, 'apogeeX': 1.011997885750107, 'apogeeY': 1.0090791085610196, 'impactTime': 43.87466669888713, 'impactX': 272.36987101326395, 'impactY': -85.1984991050361, 'impactVelocity': -17.631819495137286, 'initialStaticMargin': 2.95217521835744, 'outOfRailStaticMargin': 2.95217521835744, 'finalStaticMargin': 2.952175218364578, 'numberOfEvents': 1, 'executionTime': 0.203125, 'maxVelocity': 32.76299445543354, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.4303840064573854, 'drogueInflatedVelocity': 32.76299445543354}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129776059131919, 'apogeeAltitude': 800.0505742178414, 'apogeeX': 1.0122766115796686, 'apogeeY': 1.00939605720015, 'impactTime': 46.46080460130444, 'impactX': 285.5136084264977, 'impactY': -102.02281392668218, 'impactVelocity': -16.87885661201274, 'initialStaticMargin': 2.988107379791689, 'outOfRailStaticMargin': 2.988107379791689, 'finalStaticMargin': 2.9881073797987887, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 28.699799448877442, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.947148000231327, 'drogueInflatedVelocity': 28.699799448877442}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10135208660420014, 'apogeeAltitude': 800.0506058523567, 'apogeeX': 1.012839859367065, 'apogeeY': 1.010041469177513, 'impactTime': 39.73949290714072, 'impactX': 256.1823387052893, 'impactY': -63.18829767011313, 'impactVelocity': -20.32850632546849, 'initialStaticMargin': 3.39435431231453, 'outOfRailStaticMargin': 3.39435431231453, 'finalStaticMargin': 3.3943543123217323, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 26.496073609640852, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.6444483640130243, 'drogueInflatedVelocity': 26.496073609640852}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1013201659175162, 'apogeeAltitude': 800.0505877522749, 'apogeeX': 1.0125165955534698, 'apogeeY': 1.0097015169628092, 'impactTime': 45.148412977065455, 'impactX': 283.4756915543768, 'impactY': -95.55891846486634, 'impactVelocity': -18.20319499338654, 'initialStaticMargin': 3.174479292849382, 'outOfRailStaticMargin': 3.174479292849382, 'finalStaticMargin': 3.1744792928562853, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 20.159846793265594, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6349394991208919, 'drogueInflatedVelocity': 19.592454214152518}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129695347130406, 'apogeeAltitude': 800.0505800742517, 'apogeeX': 1.012291055288874, 'apogeeY': 1.0095030659006452, 'impactTime': 38.13348577008519, 'impactX': 255.68594887299338, 'impactY': -43.62317868973579, 'impactVelocity': -22.676960238401062, 'initialStaticMargin': 3.590125890288401, 'outOfRailStaticMargin': 3.590125890288401, 'finalStaticMargin': 3.590125890295675, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 24.138699479962554, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.157334463759804, 'drogueInflatedVelocity': 16.853616392100236}
